ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntBeers,MntVegetables,MntMeatProducts,MntSeafoodProducts,MntSweetProducts,MntJewelryProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
7691,1951,Master,Married,"$50,596.00 ",0,0,10/8/2012,0,1460,95,107,1449,68,857,5,11,1,6,8,1,0,1,0,0,0,1,GER
19855,1972,Bachelor,Widow,"$47,558.00 ",1,2,5/5/2013,22,672,129,108,65,1244,1309,1,6,6,10,3,0,1,0,1,1,1,0,SP
9971,1949,PhD,Married,"$5,720.00 ",2,2,4/29/2013,95,1342,14,813,848,1324,966,15,0,28,0,1,1,0,0,0,1,1,1,IND
14548,1963,Master,Married,"$55,534.00 ",1,1,2/12/2014,88,1275,112,1665,1435,1292,414,1,9,3,6,5,0,0,0,1,1,1,0,SA
1853,1964,Associate,Married,"$96,831.00 ",1,2,10/1/2013,13,123,35,55,519,985,93,5,8,1,7,8,0,1,1,1,0,0,1,ME
28297,1989,Associate,Together,"$19,744.00 ",2,1,1/16/2014,78,1375,72,185,940,736,159,1,4,6,8,2,0,1,0,0,0,1,1,IND
25952,1967,Master,Divorced,"$49,664.00 ",1,0,2/26/2014,45,386,178,884,173,177,311,2,8,1,7,7,1,0,1,0,1,0,1,GER
30527,1955,PhD,Married,"$26,213.00 ",2,2,4/21/2014,24,1436,99,1293,1055,1331,858,3,3,0,3,7,1,1,0,0,1,0,0,CA
27010,1975,Associate,Single,"$37,053.00 ",0,1,11/22/2013,16,582,88,1539,1168,306,1469,2,1,1,2,5,1,0,0,1,1,0,1,SA
20590,1982,Master,Single,"$5,696.00 ",2,1,1/9/2014,83,781,142,571,329,964,1244,2,1,0,3,7,0,1,1,0,0,1,1,GER
16695,1972,Master,Together,"$7,575.00 ",2,1,12/23/2012,86,1348,61,906,152,418,85,1,5,5,12,2,1,0,1,1,0,1,0,US
20357,1964,High School,Single,"$32,934.00 ",2,2,8/1/2012,39,707,181,848,154,578,521,3,5,1,4,8,1,1,1,0,1,0,0,GER
6308,1977,Bachelor,Single,"$108,762.00 ",2,2,12/1/2012,90,338,127,905,277,1265,724,2,2,0,3,6,1,0,0,1,0,1,0,SP
4773,1973,Associate,Married,"$94,636.00 ",1,2,3/24/2013,18,742,175,735,826,16,1136,2,2,1,4,5,1,1,1,1,0,1,1,AUS
32344,1956,Bachelor,Together,"$95,593.00 ",0,0,8/1/2013,35,812,61,1170,1000,1088,278,1,5,6,7,2,0,1,0,1,0,0,1,ME
10259,1966,PhD,Together,"$27,561.00 ",0,2,8/7/2013,87,1122,11,386,1137,714,838,2,7,3,13,8,1,1,0,1,0,1,0,GER
26670,1957,PhD,Married,"$83,437.00 ",0,2,8/24/2012,11,605,61,591,628,601,1009,2,7,3,13,8,1,1,0,1,1,0,1,AUS
31088,1954,Associate,Together,"$60,713.00 ",0,2,7/13/2012,47,71,182,1138,1329,25,1137,2,4,2,8,4,1,0,0,0,1,1,0,CA
3389,1953,Associate,Married,"$95,664.00 ",2,2,4/14/2014,17,1178,185,477,557,522,663,2,2,0,3,7,0,1,0,0,1,0,0,SA
25898,1981,Bachelor,Single,"$112,096.00 ",0,1,8/20/2012,77,20,77,1119,623,1295,1109,1,1,0,2,6,0,1,1,0,0,0,0,IND
5586,1945,Master,Married,"$108,930.00 ",1,1,1/7/2014,48,363,132,823,1448,138,513,1,1,0,3,8,1,0,0,0,1,0,0,AUS
25609,1973,Master,Married,"$98,691.00 ",0,1,11/14/2013,70,371,163,49,1110,535,1153,2,5,9,6,2,0,0,1,0,0,1,1,GER
3774,1954,Master,Together,"$114,964.00 ",0,0,4/23/2013,95,1427,174,1465,535,135,349,1,1,0,3,7,1,1,0,0,0,0,0,IND
2713,1979,Associate,Divorced,"$72,065.00 ",1,2,7/18/2012,4,321,174,736,606,644,378,1,3,0,3,8,1,0,1,1,1,0,0,CA
19640,1953,Bachelor,Single,"$46,464.00 ",0,2,7/29/2013,95,1332,74,297,900,740,1177,1,3,0,3,8,1,1,0,1,1,1,0,SP
27866,1954,Associate,Married,"$28,469.00 ",2,0,12/10/2013,20,1234,179,1311,762,627,998,4,3,2,2,9,1,1,1,1,0,0,0,SA
11779,1983,PhD,Together,"$19,036.00 ",0,1,2/22/2013,72,696,101,126,643,618,39,1,2,0,2,9,1,1,1,0,1,0,1,SA
30874,1958,PhD,Married,"$14,673.00 ",0,1,1/9/2013,9,312,126,228,344,846,1134,1,1,0,3,6,0,1,1,1,1,0,1,CA
35436,1986,Bachelor,Single,"$114,063.00 ",2,2,6/5/2013,61,1495,31,895,989,705,685,4,3,0,4,4,0,0,1,0,0,0,0,CA
2863,1952,PhD,Single,"$104,345.00 ",1,0,10/31/2013,83,1329,29,535,626,378,1121,1,5,7,12,2,1,0,1,1,0,0,0,SP
13081,1981,Master,Married,"$34,256.00 ",1,0,4/24/2013,82,158,23,169,439,1074,792,1,5,7,12,2,1,1,1,1,0,1,0,SA
37145,1972,Associate,Married,"$112,985.00 ",2,1,2/15/2013,22,261,50,772,882,391,994,1,9,2,9,6,1,1,1,1,0,1,0,AUS
11638,1966,Bachelor,Married,"$95,959.00 ",2,1,4/1/2013,68,1005,114,127,1428,1306,1260,3,5,4,8,4,1,1,1,0,0,1,1,IND
39286,1957,Bachelor,Together,"$25,949.00 ",1,2,4/21/2014,63,128,176,484,155,284,239,1,6,7,9,2,0,1,0,1,0,1,0,SP
7803,1968,High School,Single,"$106,871.00 ",1,1,4/25/2013,83,1325,54,117,1334,525,488,4,4,1,4,8,1,1,1,1,1,0,1,US
29045,1988,PhD,Married,"$12,696.00 ",1,1,3/17/2013,84,1177,137,431,1115,62,153,1,7,7,9,4,1,0,0,1,1,1,0,GER
37434,1981,PhD,Married,"$87,062.00 ",0,0,8/6/2013,11,1283,74,1589,1494,765,114,7,4,4,8,8,1,1,1,0,1,1,1,SP
7838,1943,Associate,Married,"$81,406.00 ",2,0,9/27/2012,54,1181,188,1572,480,758,533,2,2,5,5,6,1,1,1,1,0,1,1,IND
2972,1981,High School,Married,"$88,334.00 ",0,1,1/21/2013,94,465,21,368,32,122,1443,1,1,0,2,7,1,1,1,0,1,0,0,ME
27333,1973,PhD,Single,"$60,539.00 ",1,2,9/28/2012,86,104,54,1437,554,20,986,1,2,2,5,2,1,1,0,1,1,1,0,SP
6454,1945,High School,Together,"$30,133.00 ",1,1,10/3/2013,1,105,48,341,817,929,562,3,3,1,2,6,0,1,1,1,0,1,1,GER
19727,1945,Bachelor,Together,"$26,395.00 ",1,0,3/24/2013,10,1178,2,1077,806,641,877,2,2,0,3,7,0,1,1,1,1,1,1,AUS
32688,1978,PhD,Together,"$25,754.00 ",0,1,11/20/2013,50,31,55,1247,1319,968,1163,3,7,2,9,7,0,1,1,1,0,0,1,US
33999,1975,High School,Together,"$92,330.00 ",2,1,3/9/2014,39,448,121,861,833,217,1319,1,3,3,7,2,0,1,0,1,0,1,1,ME
2207,1980,Bachelor,Single,"$77,504.00 ",2,1,5/18/2014,28,230,56,1331,599,35,483,3,11,5,11,8,0,0,0,1,1,1,0,GER
34336,1988,Bachelor,Single,"$16,792.00 ",0,1,2/8/2014,41,919,48,1329,777,1137,1286,4,5,1,4,8,1,0,1,0,1,0,0,CA
1298,1950,PhD,Married,"$92,076.00 ",2,0,8/19/2013,66,560,131,1652,775,579,1127,2,2,0,3,7,1,0,0,1,0,0,0,SA
12236,1977,Master,Married,"$41,167.00 ",0,0,9/2/2013,1,1465,34,214,104,6,1446,4,8,1,8,8,1,1,1,0,0,0,1,GER
35333,1949,High School,Divorced,"$62,608.00 ",2,2,6/9/2014,46,876,44,1100,1250,503,1393,2,2,0,3,7,1,0,1,1,0,0,1,CA
10054,1942,Master,Together,"$9,393.00 ",0,2,7/26/2013,93,350,103,581,834,981,942,6,4,1,5,7,0,1,1,1,0,0,1,SP
27202,1960,Bachelor,Married,"$60,779.00 ",1,0,5/12/2013,59,778,26,1371,1372,1436,811,1,3,6,4,2,1,1,0,0,0,0,1,ME
24543,1952,High School,Divorced,"$20,450.00 ",1,1,6/4/2013,66,1417,183,813,1274,122,31,1,2,3,6,1,1,0,1,1,1,0,1,SP
35870,1986,Master,Together,"$97,569.00 ",2,1,8/20/2013,30,853,105,1357,1011,341,421,1,1,1,2,9,1,1,1,1,0,1,0,ME
30786,1948,Associate,Single,"$74,845.00 ",1,1,11/10/2013,42,1148,149,193,1464,200,616,4,4,3,12,8,0,1,1,0,1,0,0,ME
14688,1972,PhD,Married,"$62,118.00 ",0,2,3/26/2013,22,0,173,373,1333,1099,583,4,4,3,12,8,1,0,1,0,1,1,1,US
9186,1945,PhD,Married,"$39,704.00 ",0,1,2/28/2014,33,1068,2,45,991,149,124,1,3,4,6,1,1,1,0,0,1,0,0,GER
27979,1980,High School,Together,"$70,006.00 ",0,0,1/27/2014,96,702,190,421,525,312,945,2,3,0,3,8,1,1,0,0,0,0,1,AUS
13270,1962,PhD,Married,"$105,582.00 ",1,2,5/14/2013,74,329,133,1520,1157,1187,1424,2,2,0,3,7,0,0,1,1,0,1,0,IND
33060,1980,Bachelor,Single,"$32,261.00 ",1,2,9/5/2012,97,130,73,643,86,818,1356,1,4,8,13,2,0,1,1,1,1,1,0,ME
9527,1964,Bachelor,Single,"$54,825.00 ",2,2,7/10/2013,61,662,119,688,555,958,1298,2,4,0,3,7,1,1,0,1,1,0,0,IND
38553,1952,Bachelor,Single,"$68,607.00 ",2,1,5/1/2013,12,1178,83,1192,1040,438,783,1,1,0,3,7,1,1,0,0,0,0,0,SA
22796,1948,Master,Divorced,"$25,844.00 ",1,2,7/8/2012,34,132,107,850,108,9,555,3,3,0,3,8,1,1,0,1,1,1,1,US
949,1942,Master,Married,"$26,896.00 ",0,0,5/10/2014,52,1226,124,1182,577,1434,983,2,8,4,6,6,1,1,0,0,1,0,0,ME
33722,1987,Associate,Married,"$7,423.00 ",1,1,5/21/2013,7,911,2,258,332,228,859,1,3,4,7,1,1,0,0,0,0,0,1,US
19275,1970,PhD,Divorced,"$6,778.00 ",2,1,1/1/2013,79,799,112,916,155,1112,60,1,6,6,11,3,1,1,0,1,1,0,0,GER
7675,1942,PhD,Together,"$10,057.00 ",1,1,7/9/2013,97,1405,67,1134,265,789,833,1,6,6,11,3,0,1,1,0,1,0,1,CA
13460,1950,PhD,Together,"$112,657.00 ",2,1,3/21/2013,69,1282,22,1195,1326,517,360,1,2,2,2,5,0,1,1,1,1,0,0,IND
18919,1987,Bachelor,Single,"$40,613.00 ",1,0,8/20/2012,28,601,151,518,1431,1032,466,1,9,7,9,5,0,0,1,1,1,0,0,IND
19830,1962,Associate,Married,"$25,458.00 ",1,2,9/12/2013,39,541,133,949,412,478,1204,1,1,1,3,4,1,0,0,0,1,1,0,SP
15720,1962,Associate,Married,"$83,544.00 ",2,0,4/24/2013,74,208,148,1117,95,990,66,1,1,1,3,4,0,1,1,0,1,1,0,AUS
38768,1986,PhD,Widow,"$69,840.00 ",0,1,3/9/2014,87,687,72,499,1123,944,305,2,4,1,4,6,0,1,1,0,1,0,1,SP
35020,1979,Bachelor,Together,"$12,474.00 ",0,0,10/2/2013,40,1016,155,701,795,1183,264,2,9,3,4,5,1,1,1,1,0,1,0,CA
36992,1947,High School,Single,"$52,918.00 ",2,0,12/11/2013,2,979,102,282,69,275,1438,3,10,2,10,5,1,1,1,1,0,1,0,AUS
19417,1968,Master,Married,"$32,284.00 ",1,0,7/22/2013,31,733,173,1495,882,1412,488,2,6,1,5,7,0,1,1,0,0,1,0,SP
21039,1951,Master,Single,"$31,954.00 ",2,1,4/25/2013,57,1111,177,1427,968,343,1332,8,9,2,5,8,1,1,0,1,1,0,0,IND
39320,1984,PhD,Married,"$8,001.00 ",1,0,12/26/2013,31,104,51,422,171,1177,479,1,0,0,3,6,0,0,0,0,0,1,0,IND
17140,1978,High School,Married,"$71,641.00 ",1,0,3/11/2014,22,1235,36,393,190,351,935,1,0,0,3,6,1,1,1,0,1,1,1,IND
9883,1970,Associate,Married,"$7,222.00 ",1,2,12/3/2013,22,1371,123,436,1313,228,1212,4,3,1,4,8,0,0,0,1,0,0,1,ME
17045,1978,PhD,Married,"$116,424.00 ",2,0,7/3/2013,94,1337,156,158,654,579,973,4,7,10,5,5,1,1,1,0,1,0,1,AUS
35410,1983,Associate,Together,"$42,005.00 ",1,2,1/23/2014,30,274,108,173,28,1316,426,3,3,2,4,5,0,1,0,0,1,0,0,SA
27557,1967,Master,Single,"$61,651.00 ",2,1,12/1/2013,7,683,40,448,230,95,79,3,3,0,4,7,0,0,0,1,1,0,1,US
34896,1977,Bachelor,Single,"$87,655.00 ",0,2,8/21/2013,62,308,178,1281,617,1387,1046,4,11,6,5,8,1,0,1,0,0,1,1,ME
21751,1980,High School,Divorced,"$4,437.00 ",0,2,8/15/2012,21,803,104,846,1367,712,853,6,3,8,4,4,0,1,0,1,0,1,1,ME
3722,1957,Master,Single,"$97,069.00 ",0,2,10/25/2012,39,1061,108,617,542,587,897,3,4,3,8,4,1,0,1,0,0,0,0,US
4672,1965,Master,Married,"$33,335.00 ",2,0,6/30/2013,98,1449,179,794,1197,1272,1353,1,5,4,12,2,0,1,0,1,0,0,0,SP
36061,1974,Bachelor,Together,"$29,264.00 ",1,0,10/2/2012,22,1461,107,1146,1220,743,1100,6,10,2,6,9,0,0,1,0,1,0,0,SA
12102,1968,Master,Divorced,"$25,630.00 ",0,1,8/23/2013,26,1247,80,1123,999,710,954,1,3,7,8,1,1,0,1,0,0,1,1,SA
3450,1952,High School,Together,"$79,120.00 ",1,1,3/5/2013,56,203,146,925,281,624,1495,1,3,7,8,1,1,1,0,0,0,0,0,SP
6387,1985,Bachelor,Married,"$19,644.00 ",0,1,9/18/2012,67,1311,39,481,1289,1241,1103,7,3,1,6,5,1,1,0,1,1,0,1,SP
35385,1965,High School,Together,"$59,924.00 ",2,1,4/22/2014,55,1379,149,381,884,321,762,4,8,2,11,6,1,1,0,1,1,1,0,SP
23186,1983,Bachelor,Single,"$46,781.00 ",0,1,12/22/2013,65,1204,158,1570,314,653,306,1,1,0,3,6,1,1,1,0,0,0,1,ME
17247,1970,Master,Married,"$4,973.00 ",1,2,1/16/2014,18,315,150,2,1083,213,810,2,3,1,2,7,1,1,1,1,1,0,0,SA
32838,1968,Associate,Single,"$8,967.00 ",2,0,8/10/2012,33,61,61,340,855,436,107,4,3,1,2,8,1,0,0,1,0,0,1,AUS
13372,1983,High School,Married,"$44,564.00 ",0,2,5/7/2014,96,1188,51,1435,866,788,1297,4,3,1,2,8,1,0,1,1,0,1,1,US
34235,1956,PhD,Together,"$70,034.00 ",1,2,4/15/2014,10,1183,28,259,520,1446,758,2,3,3,8,2,1,1,0,1,1,1,0,SP
4180,1974,Associate,Widow,"$17,989.00 ",2,1,4/28/2014,37,481,51,1118,1135,51,317,0,9,7,11,3,1,0,1,1,1,1,0,US
34979,1965,PhD,Together,"$24,464.00 ",1,1,6/16/2014,1,1374,191,1283,1354,494,1130,1,3,7,8,1,1,1,1,0,0,1,1,AUS
6380,1946,PhD,Together,"$85,943.00 ",2,2,2/26/2014,49,240,67,1468,274,70,1074,1,3,4,7,1,1,0,1,0,0,0,0,SA
231,1961,Master,Together,"$106,357.00 ",1,2,5/25/2014,68,726,97,1391,1486,1054,1083,3,8,5,9,6,1,1,0,0,1,1,0,SP
18307,1975,High School,Single,"$58,111.00 ",0,0,3/11/2013,68,1267,73,1662,1418,1187,473,1,5,7,9,2,0,1,1,1,0,0,1,AUS
30584,1963,Bachelor,Single,"$59,738.00 ",0,0,3/4/2013,7,371,66,921,683,580,407,4,6,10,13,4,1,1,0,0,0,1,1,CA
35263,1948,Master,Together,"$52,827.00 ",0,0,8/28/2012,50,976,114,592,820,774,344,1,2,1,2,8,0,0,1,1,0,1,0,SP
30233,1988,High School,Divorced,"$71,210.00 ",2,0,9/14/2012,77,1146,93,180,636,999,30,1,2,1,2,8,1,1,1,0,0,1,1,CA
7699,1973,Bachelor,Together,"$91,641.00 ",2,1,11/3/2012,77,433,152,1215,637,1291,1305,1,2,0,3,6,0,0,0,1,0,1,1,AUS
17807,1946,Associate,Divorced,"$32,661.00 ",2,0,3/17/2013,97,251,115,1107,835,586,886,3,3,0,4,7,1,0,0,1,0,0,0,SA
3806,1949,Associate,Divorced,"$110,818.00 ",1,0,2/28/2014,81,1455,51,997,1484,936,769,2,3,2,5,4,1,0,1,0,0,0,1,SA
11789,1970,PhD,Divorced,"$41,798.00 ",1,0,11/22/2013,43,1431,141,556,819,612,1333,1,1,1,3,3,0,0,0,1,1,0,1,CA
2547,1977,PhD,Married,"$78,574.00 ",2,1,5/11/2013,3,60,77,883,153,587,1208,3,2,1,4,4,0,1,1,0,1,0,1,CA
39724,1954,Master,Together,"$13,656.00 ",0,2,3/16/2013,35,1130,133,1434,866,957,1478,3,2,1,4,4,0,1,1,0,0,1,1,ME
20533,1957,Bachelor,Together,"$91,869.00 ",2,1,12/13/2013,7,548,188,374,1316,1022,538,3,3,5,6,2,1,0,1,1,0,0,0,GER
34358,1974,Master,Together,"$105,428.00 ",1,1,1/20/2014,58,816,54,680,249,1226,1089,3,3,5,6,2,1,0,1,0,1,1,0,CA
26171,1943,Bachelor,Married,"$82,974.00 ",0,0,10/4/2013,48,440,120,307,293,119,1113,4,2,1,5,6,1,1,0,0,1,1,0,IND
29973,1978,Bachelor,Together,"$66,727.00 ",2,2,1/30/2013,34,1245,155,495,466,1070,1002,2,4,1,5,7,1,1,1,0,1,1,1,US
21978,1965,Bachelor,Together,"$96,236.00 ",2,1,4/1/2014,60,930,127,409,1327,434,1273,7,7,2,9,6,1,1,1,0,0,1,0,ME
13185,1966,Master,Married,"$9,826.00 ",0,1,2/11/2013,51,1089,7,755,397,1132,1375,1,1,0,4,4,0,1,0,0,1,1,1,SA
26748,1952,High School,Single,"$73,827.00 ",1,2,9/27/2012,2,188,80,624,427,698,131,4,3,0,3,8,1,1,1,1,0,1,0,SP
25568,1951,High School,Widow,"$67,368.00 ",0,1,6/30/2014,16,727,31,125,1422,34,1060,1,5,1,6,5,0,1,1,0,1,0,1,GER
6010,1972,Master,Married,"$55,157.00 ",1,0,8/11/2013,2,930,62,1611,890,402,161,5,3,1,4,7,0,1,0,0,1,0,1,ME
30546,1955,PhD,Married,"$68,390.00 ",1,0,10/10/2012,1,1258,105,83,886,447,11,9,5,2,10,6,0,1,1,0,1,1,0,AUS
24874,1951,Bachelor,Single,"$13,505.00 ",1,0,11/12/2013,44,1124,67,1637,1331,413,565,6,8,2,7,7,0,1,0,0,0,1,1,ME
30139,1955,Master,Married,"$60,926.00 ",0,1,12/9/2012,93,771,138,108,53,209,218,4,5,2,5,6,0,1,1,0,0,0,1,SP
35721,1982,Associate,Married,"$28,132.00 ",2,1,5/23/2014,16,558,51,1197,1246,939,653,1,1,0,2,8,0,0,1,0,1,1,1,IND
12050,1955,PhD,Married,"$115,980.00 ",1,2,8/26/2012,73,1440,115,1708,50,1160,771,1,1,0,2,8,1,1,1,1,0,1,1,IND
18537,1957,Master,Single,"$101,435.00 ",2,0,6/17/2014,67,1305,106,164,1107,556,608,4,9,2,12,5,0,0,0,0,1,1,0,AUS
12298,1962,PhD,Together,"$7,594.00 ",0,0,5/22/2014,82,524,16,251,629,1074,1143,4,9,2,12,5,0,0,1,1,1,0,1,IND
17829,1973,PhD,Single,"$20,127.00 ",0,2,1/6/2013,86,873,145,1378,738,192,769,5,5,2,4,9,0,0,0,1,0,0,0,GER
10083,1986,High School,Divorced,"$70,162.00 ",0,1,1/23/2014,87,910,145,512,905,1062,87,1,9,7,13,4,0,0,0,0,0,0,0,SA
17235,1974,PhD,Single,"$14,868.00 ",0,2,11/11/2012,27,47,35,1412,794,1255,1353,1,9,7,13,4,1,0,0,1,0,1,1,CA
3203,1966,PhD,Married,"$46,789.00 ",1,2,12/11/2013,42,532,43,1663,731,246,154,3,11,5,11,5,1,0,0,0,1,0,1,SA
7765,1969,Associate,Married,"$28,398.00 ",2,1,4/28/2014,92,964,197,1576,1295,249,723,2,11,4,11,6,0,1,1,0,0,1,1,SA
30202,1951,Bachelor,Single,"$26,217.00 ",2,1,6/13/2014,2,888,10,158,451,1282,1163,3,8,3,5,6,1,0,0,0,0,0,0,SP
1739,1966,High School,Widow,"$90,848.00 ",2,2,10/18/2013,92,1076,28,1328,661,1010,1169,3,8,3,5,6,1,0,1,0,1,0,1,SP
29857,1963,Bachelor,Widow,"$107,190.00 ",0,1,9/6/2013,40,1287,116,505,733,725,331,1,3,6,12,6,0,0,1,0,1,1,1,GER
8710,1953,Master,Married,"$34,117.00 ",1,2,4/15/2013,1,1347,25,1381,279,718,1025,2,6,3,4,2,0,0,1,0,0,0,0,GER
15889,1952,PhD,Married,"$59,509.00 ",1,1,9/22/2012,14,933,41,1378,944,959,1290,2,1,1,4,3,0,1,1,0,0,0,1,SA
10042,1950,PhD,Together,"$20,555.00 ",0,1,12/14/2012,14,941,28,1359,1009,335,785,2,4,2,11,2,1,0,1,1,1,0,1,ME
17372,1962,High School,Divorced,"$81,980.00 ",0,1,9/3/2013,79,218,16,527,1492,904,1054,2,2,0,4,5,0,0,0,1,1,0,0,GER
38251,1953,Bachelor,Together,"$34,041.00 ",1,0,3/26/2013,42,523,128,1715,848,1348,366,1,1,0,2,7,0,1,1,0,1,1,1,IND
20448,1955,High School,Married,"$60,088.00 ",0,0,3/7/2014,77,1019,1,543,1305,1491,392,2,2,0,4,6,1,1,0,1,1,1,1,CA
20698,1970,High School,Single,"$93,615.00 ",1,0,9/26/2012,39,258,188,65,1317,426,1435,3,3,0,4,7,1,1,1,1,1,1,1,US
21445,1945,Master,Divorced,"$79,837.00 ",1,2,1/3/2014,18,1124,194,1394,639,180,593,3,3,0,3,8,1,0,0,0,0,0,0,CA
1482,1985,High School,Single,"$53,146.00 ",2,1,6/17/2013,93,966,65,1143,1015,1445,10,1,1,0,2,7,1,0,0,1,1,1,0,IND
31289,1976,PhD,Single,"$84,658.00 ",2,1,4/1/2014,14,1141,49,954,222,271,272,1,5,10,7,3,1,0,1,1,0,0,0,IND
12951,1979,Associate,Married,"$14,259.00 ",2,2,4/6/2014,72,1264,53,329,18,1385,43,1,0,0,3,4,1,1,1,1,1,1,0,ME
36918,1955,Master,Married,"$25,781.00 ",1,1,11/1/2012,14,489,119,809,253,447,1,1,1,0,2,8,1,0,1,0,0,1,0,AUS
31127,1981,Associate,Married,"$3,204.00 ",2,0,4/13/2014,11,1086,88,36,544,1460,494,2,1,0,3,7,0,0,1,1,0,0,0,SA
22780,1988,Bachelor,Married,"$105,805.00 ",2,2,10/13/2012,2,1430,44,345,76,245,109,2,4,2,5,7,1,0,0,1,1,0,1,US
8242,1985,Associate,Single,"$107,314.00 ",2,1,5/21/2014,41,212,130,769,425,440,1159,1,2,0,3,7,1,1,0,0,0,1,0,US
9590,1949,Bachelor,Single,"$75,358.00 ",1,2,12/30/2013,55,770,154,364,194,1076,1190,1,4,8,5,3,0,1,1,0,1,0,0,US
31844,1985,High School,Divorced,"$47,577.00 ",2,1,6/27/2013,84,76,69,1358,291,1097,1370,5,7,2,11,5,0,1,1,1,0,1,0,IND
8551,1965,High School,Together,"$37,523.00 ",0,0,6/22/2014,52,673,65,289,1446,459,737,1,1,0,3,5,0,0,0,0,0,1,1,IND
3691,1969,PhD,Single,"$67,780.00 ",0,0,12/19/2012,12,888,7,457,1362,108,1057,1,1,0,3,5,1,1,1,1,0,0,1,US
28369,1962,Bachelor,Married,"$87,973.00 ",2,2,10/1/2013,79,1370,69,883,2,727,212,8,6,3,5,7,0,0,1,1,1,1,0,ME
6141,1964,PhD,Married,"$45,552.00 ",0,2,9/15/2013,25,932,23,391,1450,27,925,4,3,1,5,4,0,0,1,0,1,1,0,ME
6728,1974,Associate,Together,"$64,079.00 ",0,2,9/6/2013,11,1290,84,389,261,372,522,4,2,0,4,6,1,0,1,0,0,0,1,CA
25462,1976,High School,Single,"$113,532.00 ",1,0,6/4/2013,12,58,8,320,304,265,1250,6,5,2,12,5,1,1,0,0,0,0,1,CA
5596,1989,Associate,Divorced,"$18,570.00 ",1,1,10/7/2012,11,1112,171,891,1266,292,1127,1,1,0,2,7,1,1,0,1,1,1,1,IND
14107,1957,High School,Together,"$113,948.00 ",0,1,9/14/2013,37,624,191,778,1061,1184,1227,4,7,5,10,5,0,1,0,0,0,1,1,SP
4943,1948,Master,Together,"$8,300.00 ",2,2,7/4/2012,2,748,31,1401,361,587,196,2,1,0,3,8,1,1,1,0,1,0,0,ME
25663,1961,PhD,Together,"$82,563.00 ",0,2,9/10/2012,0,666,43,1509,1424,654,1353,2,1,0,3,8,0,0,1,1,1,0,0,IND
26319,1981,Bachelor,Widow,"$54,967.00 ",0,1,2/18/2014,66,227,86,947,338,180,1291,2,1,0,3,9,0,1,1,1,0,0,1,GER
31411,1974,Associate,Divorced,"$104,925.00 ",1,1,7/17/2012,48,383,154,1634,842,169,321,5,3,1,4,9,1,0,1,1,1,1,0,AUS
35265,1986,Associate,Together,"$61,501.00 ",0,1,8/1/2013,22,94,182,54,120,673,97,4,3,0,4,9,1,1,0,1,1,0,1,US
1356,1965,Bachelor,Married,"$11,643.00 ",2,0,8/14/2013,84,1251,49,475,529,1341,1267,3,8,1,7,5,1,1,1,0,1,0,1,SA
31884,1945,Associate,Married,"$94,927.00 ",0,1,5/25/2013,46,246,13,971,333,1016,1017,1,3,1,4,4,0,0,0,1,0,0,1,IND
18795,1977,Associate,Together,"$70,675.00 ",1,1,5/18/2014,76,744,56,722,823,385,1233,2,5,4,10,4,0,1,1,1,0,0,1,US
8230,1949,Master,Divorced,"$27,761.00 ",2,1,9/25/2013,79,642,78,1084,732,735,1328,2,6,8,11,2,0,0,0,1,1,1,0,ME
28054,1944,PhD,Single,"$68,075.00 ",2,2,2/27/2013,86,304,151,1454,913,837,1194,1,1,0,3,7,1,0,1,1,1,1,0,US
27659,1956,PhD,Divorced,"$52,919.00 ",2,2,1/10/2013,79,1389,77,337,700,465,510,1,1,0,2,8,1,0,0,1,1,1,1,IND
32476,1960,PhD,Single,"$6,599.00 ",2,2,2/18/2013,86,256,24,835,778,1278,644,1,3,0,3,8,0,1,1,0,0,1,1,AUS
37450,1981,Associate,Together,"$101,056.00 ",1,2,1/25/2014,47,1143,35,1137,629,683,1126,3,4,2,8,6,1,1,1,1,1,1,1,US
5971,1974,PhD,Single,"$89,828.00 ",0,0,11/10/2013,35,592,65,1579,1257,1234,1332,2,2,1,7,2,0,0,0,1,1,0,1,CA
6041,1956,Bachelor,Single,"$31,050.00 ",2,1,10/11/2012,10,543,11,1606,1276,1043,82,5,5,2,4,8,0,1,1,0,0,0,1,CA
27205,1964,High School,Together,"$99,837.00 ",1,0,1/30/2013,90,376,197,460,1009,990,63,6,4,2,5,6,0,1,1,0,0,0,0,US
26072,1948,High School,Single,"$111,186.00 ",0,2,10/3/2012,50,1035,135,647,528,1463,88,3,2,1,4,6,1,0,1,1,0,1,1,SP
22935,1969,Bachelor,Married,"$109,629.00 ",2,0,11/22/2013,14,1161,188,1109,135,99,1235,2,6,6,9,3,0,1,1,1,1,1,0,ME
22819,1987,Associate,Together,"$79,737.00 ",1,0,1/24/2014,71,1333,147,1575,500,371,1294,5,6,5,12,3,0,1,0,0,1,0,0,IND
39248,1968,Master,Together,"$88,649.00 ",0,2,11/15/2013,33,1230,114,405,159,1153,796,5,3,0,4,8,0,1,0,0,1,1,0,AUS
